song title,artist/band name,year,lyrics url,song_lyrics
Mad Butcher,Destruction,1984,https://www.azlyrics.com/lyrics/destruction/madbutcher.html,"Mad Butcher!

A fire is burning in his eyes
His brain is in war and the evil will rise
His blood is black, it's scalding hot
Now he's got to ramble
He knows that's his lot

Through the black streets of the town
His steps are clanging
Now he's wanton, oh he's panting
In his hand a blade of solid steel
Now it's the time you got to feel

Mad Butcher!

He feels his driving, satisfaction he needs
He's watching your pussy, he will his food
And when he arose you think it's a lover
But he likes strange practices, you'll discover

You lie on your bed
You view real seems great
But instead of his prick
He's drawing his blade
Oh, he's so tender
When he made love to you
That you couldn't stand it
It's apathy for you

Through the black streets of the town
His steps are clanging
Now he's wanton, oh he's panting
In his hand a blade of solid steel
Now it's the time you got to feel
"
Astronomy,Jethro Tull,1984,https://www.azlyrics.com/lyrics/jethrotull/astronomy.html,"The middle lane has trapped my car
in red-light claustrophobia.
I slip the shackles, cut the rope ---
stand naked with a telescope
as the cat walks alone
under a big sky.
Against the dark so thin and white ---
gonna be a big sky night.

Miss Galileo, come with me
and view the new Astronomy.
Black hole dressing on salad plate ---
quasar at the kissing gate.
Now the cat, he walks alone
under a big sky.
Umbrella dome pin-pricked in lights ---
gonna be a big sky night.

My spectacles, my white lab coat ---
my coffee, thermos and my notes.
I pat my pockets. I got the keys
to the secrets of the observatory.
And closing the door,
I feel a new dawn
as the darker slides align ---
you to yours and me to mine.

And now you stand, assisting me ---
I can touch what I can see, see, see.
I look in wonder, I feel no shame ---
see the consequences of the game.
Expand the universe.
Head for the Big Bang.
Reach for my switch and shout ---
gonna turn the big sky out.

There's got to be astronomy.
Astronomy.
"
Voodoo,"Isaak, Chris",1985,https://www.azlyrics.com/lyrics/chrisisaak/voodoo.html,"I know what to do when your sad and lonely, 
I know what to do when you love her only.
I know what to do when no one needs you, 
I know what to do you do voodoo. Voodoo.
You do voodoo.

I know what to do when the world decieves you, 
I know what to do when no one needs you.
I know what to do when your whole heart breathes you, 
I know what to do when your lover leaves you Voodoo. 
You do voodoo. 

Dance in a ring of flames, shadows fall the same, fire, love and pain.
Do voodoo, voodoo, voodoo.

I know what to do when your sad and lonely, 
I know what to do when you love her only.
I know what to do when no one needs you, 
I know what to do you do voodoo, 
I know what to do you do voodoo, voodoo, you do voodoo, 
you do voodoo, you do voodoo.
"
Suck(Reissue Bonus Track),"Jesus And Mary Chain, The",1985,https://www.azlyrics.com/lyrics/jesusandmarychain/suck.html,"I've seen it all
I've seen it all
I've seen that crime
I've seen that crime

It's all about sick
It's all about sick
I've seen it, suck
I've seen it, suck
"
Love Can Take Us All The Way,Jack Wagner,1985,https://www.azlyrics.com/lyrics/jackwagner/lovecantakeusalltheway.html,"Here we are, the moment has arrived
Time is finally on our side
Every whisper is breathing on the fire

Where do we go?
All the way
From here
It's not far
How do we know?
It's a case of taking heart
Where do we go?
All the way
Too far
Don't be afraid
Tell me how far
Love can take us all the way

Reckless love, it gives too much too soon
Still, what I feel is wrapped up in you
But hearts don't beg when they're only passing through

Where do we go?
All the way
From here
It's not far
How do we know?
It's a case of taking heart
Where do we go?
All the way
To love
Don't be afraid
Tell me how far
Love can take us all the way

The way your love is filled with broken dreams
Of those who didn't take it all the way

All the way
From here
It's not far
How do we know?
It's a case of taking heart

Where do we go?
All the way
From here
It's not far
How do we know?
It's a case of taking heart

Where do we go?
All the way
To love
Don't be afraid
Tell me how far
Love can take us all the way

Where do we go?
All the way
From here
It's not far
How do we know?
It's a case of taking heart

Where do we go?
All the way
To love
Don't be afraid
Tell me how far
Love can take us all the way
"
Myzsterious Mizster Jones,Slade,1985,https://www.azlyrics.com/lyrics/slade/myzsteriousmizsterjones.html,"He'll wanna read you palm
And keep you calm
Gotta Voodoo head on a lucky charm
With a snake tatoo
Going down his arm
The myzsterious mizster Jones

Well he's the living proof
Of eternal youth
Got an ice-cold diamond in his tooth
And the walls will tumble
When he hits the roof
The myzsterious mizster Jones

[Chorus:]
Oh what's good for him
Is bad for me
Oh it's hard to break
A mystery
A double dealing hero
To bring you down to zero
His origins unknown
And he ain't got no home
The myzsterious mizster Jones

He's into shooting stars
Eccentric cars
Grew up fussing, fighting, in the bars
All he's got to show for it's
The battle scars
The myzsterious mizster Jones

[Chorus]

Whatever makes him tick
Go take you pick
With a five line rhyming limerick
Is it his silver tongue
Well maybe that's the trick
Of the myzstirious mizster Jones

[Chorus]
"
One More Night,Stacy Lattisaw,1986,https://www.azlyrics.com/lyrics/stacylattisaw/onemorenight.html,"Baby, it's strange how things go down
How every circle comes around
Nobody went, but everyone came
You and I standing here again
Thinking about what might have been
Ready to go our separate ways

One more night
We could have been in love
One more night
We could have stayed in love
I guess we ask
For more than we ever get
But I would give the world
Baby, if I could say
What we had for one more night

Funny when things that don't seemed clear
Where are we gonna go from here
You without me and me without you
Somehow I prayed the days won't end
And when the darkness comes again
Don't believe I'll make it through

One more night
We could have been in love
One more night
We could have stayed in love
I guess we ask
For more than we ever get
But I would give the world
Baby, if I could say
What we had for one more night

It might have made it right
If I could turn back the time
For you and me
Baby, we wouldn't have to be
Oh

One more night
We could have been in love
One more night
We could have stayed in love
I guess we ask
For more than we ever get
But I would give the world
Baby, if I could say
What we had for one more night

One more night
We could have been in love
One more night
We could have stayed in love
I guess we ask
For more than we ever get
But I would give the world
Baby, if I could say
What we had for one more night
"
The Voices Of Rejoicing Love,"Oak Ridge Boys, The",1986,https://www.azlyrics.com/lyrics/oakridgeboys/thevoicesofrejoicinglove.html,"Joy to the world the Lord is come
Let Earth received her King
Let every heart prepare Him room
And Heav'n and nature sing

By a one lane bridge on an old dirt road
That leads up to grandma's place
Someone cuttin' down the evergreen
They're gonna decorate

And miles away the bells are ringing on a street downtown
There're smiling faces everywhere and magic all around

You can hear the voices of rejoicing love rejoicing love
Singing joy to the world from up above
Bringing peace, good will to men
It's that special time again
You can hear the voices of rejoicing love

From Tennessee to Jerusalem families gather from far and wide
Here the smell of cookin' from Grandma's kitchen carries them all inside
And where cannons roar, they're silent for the crying of a child
And enemies or brother if only for a while

Later on in the silent night while the whole world's fast asleep
There's a feeling in the stillness by the light of the Christmas tree
"
Talk More Talk,Paul McCartney,1986,https://www.azlyrics.com/lyrics/paulmccartney/talkmoretalk.html,"A Master Can Highlight The Phrases,
Sleasy Instruments, Half Talked, Half Baked Ideas...
Dad, You Didn't Say O.K....
The Window Was Open, Outside Was A Spaceship,
(A Master Can Highlight The Phrases) It Took Off Into The Sky
Leaving A Trail Of Smoke Behind It...
Short Of The Standard. Was It The Sun?
What Was Rehearsal? Conventional Drum?
Not Quite A Hundred. Less That A Ton.
Clearly The Time Came, The Plan Had Begun.
With Talk, More Talk. Chat, More Chat.
Words Of A Feather Are Worn In A Hat.
Talk, More Talk. Chat, More Chat. I'm Happy To Do It For
You...
Developed Since Earlier Days At The School
Cheapest Sensations Were Used As A Rule.
Outstanding To Memory, Major Free Flow.
Bio-Degradable, Look Out Below For...
Talk, More Talk, Oh I Love To Hear The Gentle Sound
Of Conversation Sprinkled Around
A Room Where I Can Be At One With You For...
Talk, More Talk. Chat, More Chat,
Words Of A Feather Are Worn In A Hat.
Talk, More Talk. Chat, More Chat. Happy To Do It For You...
I'm Happy To Do It For You... I'm Happy To Do It For You,
I'm Happy To Do It, I'm Happy To Do It... I'm Happy To Do It
For You.
Digital Organ, Finishing Stretch, Instrumentation, Analogue
Gretsch.
Not Quite A Thousand, Lower Than That.
Possible Bargain For Listening At That...
Talk, More Talk. Chat, More Chat.
Words Of A Feather Are Worn In A Hat.
Talk, More Talk. Chat, More Chat.
I'm Happy To Do It For You...
All You Want Is A Handyman And All You Want Is Quick Service.
Because I'm A House Owner. I'm A House Owner.
It May Be Worth Something Someday.
I Hear Water Going Through The Pipes.
I Don't Actually Like Sitting Down Music. Music Is Idea.
Talk, More Talk. Chat, More Chat.
Words Of A Feather Are Worn In A Hat.
Talk, More Talk. Chat, More Chat.
A Master Can Tell, Highlight The Phrases His Words To Digress
Grey Flannel Trousers... Grey Flannel Trousers.
A Blazer And Grey Flannel Trousers.
"
Secrets Of The Night,"DeBarge, El",1986,https://www.azlyrics.com/lyrics/eldebarge/secretsofthenight.html,"Music was playing
You look at me
It's like you stepped out of a fantasy
I'm feeling madly attracted to you
And I'd do anything you want me to

Come to me
Come hold me
Come to me
Slowly, slowly

Let's share the secrets of the night
Discover magic underneath the moonlight
Let's share the secrets of the night
There'll never be another moment so right

Let's hold each other all night long
And give our hearts a chance to be together
Let's take the night before it's gone
And find away to make it last forever

Open your arms
Take me inside
Show me an open door to paradise
And let me love you again and again
I never ever want this night to end

Come to me
Come slowly
Come to me
Hold me, hold me

Let's share the secrets of the night
Discover magic underneath the moonlight
Let's share the secrets of the night
There'll never be another moment so right

Let's hold each other all night long
And give our hearts a chance to be together
Let's take the night before it's gone
And find away to make it last forever

Come to me
Come hold me
Come to me
Slowly, slowly

Let's share the secrets of the night
Discover magic underneath the moonlight
Let's share the secrets of the night
There'll never be another moment so right

Let's hold each other all night long
And give our hearts a chance to be together
Let's take the night before it's gone
And find away to make it last forever
"
